policy,time_s,waiting_cars,reward,avg_speed,avg_co2
DQN,1522,2.0,-11.265539169311523,10.84346866607666,174.56411743164062
DQN,1536,0.0,-11.262857437133789,10.828099250793457,168.06556701660156
DQN,1551,0.0,-11.692337036132812,10.879528999328613,168.79391479492188
DQN,1565,0.0,-11.465720176696777,10.926536560058594,158.4263458251953
DQN,1576,0.0,-10.491995811462402,10.914490699768066,151.2260284423828
DQN,1590,0.0,-12.01091194152832,10.833361625671387,164.46536254882812
DQN,1601,0.0,-12.901177406311035,10.905721664428711,191.36964416503906
DQN,1615,2.0,-11.457551956176758,10.890565872192383,154.29495239257812
DQN,1630,1.0,-11.70390510559082,10.858325004577637,177.0816650390625
DQN,1644,2.0,-11.644901275634766,10.900392532348633,162.29217529296875
DQN,1659,2.0,-11.039429664611816,10.930644989013672,145.6239471435547
DQN,1673,1.0,-10.42246150970459,10.883793830871582,156.0030517578125
DQN,1688,0.0,-12.059710502624512,10.901665687561035,159.78363037109375
DQN,1702,2.0,-10.733640670776367,10.93614387512207,154.3678436279297
DQN,1717,0.0,-11.194849014282227,10.827194213867188,176.3339385986328
DQN,1731,0.0,-21.2310733795166,10.901453971862793,159.9665069580078
DQN,1746,0.0,-21.98196029663086,10.946979522705078,165.76614379882812
DQN,1760,0.0,-21.13758087158203,10.9332857131958,154.14486694335938
DQN,1773,0.0,-12.54834270477295,10.874791145324707,165.40464782714844
DQN,1784,1.0,-12.643385887145996,10.930413246154785,153.54042053222656
DQN,1798,2.0,-10.150964736938477,10.879556655883789,151.49928283691406
DQN,1813,1.0,-12.639039993286133,10.85165786743164,171.92027282714844
DQN,1827,1.0,-11.626801490783691,10.92421817779541,144.0731201171875
DQN,1842,1.0,-10.683692932128906,10.908011436462402,151.0037078857422
DQN,1856,1.0,-10.727461814880371,10.911882400512695,155.8346405029297
DQN,1869,1.0,-11.277796745300293,10.844131469726562,161.8899688720703
DQN,1874,1.0,-11.506366729736328,10.845108032226562,153.77462768554688
DQN,1879,1.0,-11.800593376159668,10.857677459716797,171.02713012695312
DQN,1884,1.0,-11.984387397766113,10.844685554504395,157.89614868164062
DQN,1889,1.0,-11.010849952697754,10.841231346130371,151.79779052734375
DQN,1894,0.0,-10.87846851348877,10.803829193115234,150.6985626220703
DQN,1899,1.0,-11.678339004516602,10.825620651245117,163.6593017578125
DQN,1910,1.0,-11.82665729522705,10.8659029006958,156.62681579589844
DQN,1924,1.0,-11.773664474487305,10.920696258544922,170.59341430664062
DQN,1939,0.0,-10.433575630187988,10.902656555175781,148.0283966064453
DQN,1953,1.0,-12.610816955566406,10.857537269592285,181.4313507080078
DQN,1968,1.0,-11.174025535583496,10.957584381103516,156.5159454345703
DQN,1982,2.0,-10.887410163879395,10.855798721313477,171.91098022460938
DQN,1997,0.0,-11.979110717773438,10.914300918579102,169.50201416015625
DQN,2011,0.0,-11.569307327270508,10.928426742553711,165.41075134277344
DQN,2022,1.0,-10.183324813842773,10.911219596862793,145.73097229003906
DQN,2036,0.0,-11.484155654907227,10.896020889282227,172.06829833984375
DQN,2051,1.0,-13.050816535949707,10.885662078857422,188.7608184814453
DQN,2065,1.0,-11.164283752441406,10.920398712158203,157.10267639160156
DQN,2080,0.0,-12.231087684631348,10.870393753051758,161.81129455566406
DQN,2094,0.0,-12.172210693359375,10.923039436340332,170.6922149658203
DQN,2109,0.0,-10.781510353088379,10.949811935424805,152.00733947753906
DQN,2123,0.0,-10.316004753112793,10.904277801513672,141.17416381835938
DQN,2128,1.0,-11.948495864868164,10.871024131774902,177.52572631835938
DQN,2139,0.0,-12.686166763305664,10.926122665405273,185.73196411132812
DQN,2153,2.0,-11.067915916442871,10.951894760131836,147.62240600585938
DQN,2168,0.0,-11.258953094482422,10.854633331298828,163.714111328125
DQN,2182,0.0,-11.069679260253906,10.910720825195312,157.5529022216797
DQN,2197,1.0,-11.205251693725586,10.945208549499512,159.69773864746094
DQN,2211,1.0,-9.913866996765137,10.889114379882812,133.09573364257812
DQN,2224,1.0,-11.149186134338379,10.868019104003906,159.46119689941406
DQN,2229,1.0,-10.669459342956543,10.873300552368164,141.08546447753906
DQN,2234,1.0,-11.137348175048828,10.868313789367676,157.96755981445312
DQN,2239,1.0,-11.421177864074707,10.857261657714844,167.09251403808594
DQN,2244,2.0,-11.068425178527832,10.860054969787598,140.94374084472656
DQN,2249,1.0,-12.187104225158691,10.855673789978027,161.30101013183594
DQN,2254,0.0,-11.571779251098633,10.846694946289062,147.82032775878906
DQN,2265,0.0,-12.025569915771484,10.875265121459961,174.7306671142578
DQN,2279,0.0,-11.298166275024414,10.916367530822754,155.5437469482422
DQN,2290,0.0,-10.704922676086426,10.927787780761719,144.0208282470703
DQN,2304,0.0,-10.714672088623047,10.912508010864258,161.39028930664062
DQN,2309,0.0,-11.544836044311523,10.871355056762695,167.73399353027344
DQN,2320,0.0,-12.550256729125977,10.874938011169434,173.12892150878906
DQN,2334,2.0,-10.622076988220215,10.924810409545898,137.3312225341797
DQN,2349,1.0,-12.101493835449219,10.876957893371582,172.64891052246094
DQN,2363,1.0,-11.943495750427246,10.852356910705566,184.7292938232422
DQN,2378,1.0,-10.969377517700195,10.91790771484375,158.6187286376953
DQN,2392,0.0,-10.713382720947266,10.902234077453613,151.83987426757812
DQN,2407,0.0,-11.910008430480957,10.881929397583008,165.39700317382812
DQN,2421,1.0,-11.040282249450684,10.895468711853027,163.04820251464844
DQN,2436,1.0,-10.048900604248047,10.808769226074219,156.24600219726562
DQN,2450,1.0,-21.9924373626709,10.867552757263184,170.24266052246094
DQN,2465,1.0,-21.522701263427734,10.939271926879883,162.88888549804688
DQN,2479,0.0,-20.929500579833984,10.918323516845703,157.65162658691406
DQN,2494,0.0,-22.303712844848633,10.903971672058105,181.93870544433594
DQN,2508,0.0,-20.915218353271484,10.927650451660156,131.35769653320312
DQN,2523,0.0,-20.268281936645508,10.821253776550293,152.84909057617188
DQN,2537,0.0,-22.717884063720703,10.874211311340332,147.99090576171875
DQN,2552,1.0,-21.02774429321289,10.917259216308594,157.0467987060547
DQN,2566,1.0,-21.343658447265625,10.915655136108398,160.06857299804688
DQN,2581,1.0,-20.912446975708008,10.86453914642334,150.0839080810547
DQN,2595,2.0,-21.311328887939453,10.840386390686035,172.2142333984375
DQN,2610,2.0,-21.07587432861328,10.827025413513184,164.52821350097656
DQN,2624,0.0,-22.92137336730957,10.846598625183105,207.900634765625
DQN,2639,0.0,-21.319292068481445,10.925280570983887,147.65481567382812
DQN,2653,0.0,-20.829837799072266,10.903895378112793,164.66360473632812
DQN,2668,0.0,-21.51604652404785,10.878199577331543,157.84129333496094
DQN,2682,0.0,-21.94308853149414,10.881682395935059,187.40771484375
DQN,2697,2.0,-20.31511116027832,10.889705657958984,146.65411376953125
DQN,2711,0.0,-21.181676864624023,10.871773719787598,157.16525268554688
DQN,2726,0.0,-21.43733787536621,10.897432327270508,150.56155395507812
DQN,2740,0.0,-20.882118225097656,10.923157691955566,146.8223876953125
DQN,2755,0.0,-20.383258819580078,10.871708869934082,143.05978393554688
DQN,2769,0.0,-22.10459327697754,10.905573844909668,173.54949951171875
DQN,2784,1.0,-21.024925231933594,10.936790466308594,149.20411682128906
DQN,2798,1.0,-20.758359909057617,10.822122573852539,153.4686737060547
DQN,2803,1.0,-21.735349655151367,10.860100746154785,160.27992248535156
DQN,2818,1.0,-21.04909324645996,10.888981819152832,146.54710388183594
DQN,2832,1.0,-21.29657745361328,10.925403594970703,168.00567626953125
DQN,2847,0.0,-21.279142379760742,10.907355308532715,166.26864624023438
DQN,2861,0.0,-22.372787475585938,10.912243843078613,174.30694580078125
DQN,2876,1.0,-20.65620994567871,10.926281929016113,144.29249572753906
DQN,2890,0.0,-23.203733444213867,10.884708404541016,186.47418212890625
DQN,2905,0.0,-22.839262008666992,10.930150985717773,183.15115356445312
DQN,2919,0.0,-20.49019432067871,10.932159423828125,147.29580688476562
DQN,2934,0.0,-20.733850479125977,10.88241195678711,155.5723876953125
DQN,2948,1.0,-20.578771591186523,10.833106994628906,148.17572021484375
DQN,2963,2.0,-21.40069007873535,10.855978965759277,163.50047302246094
DQN,2977,0.0,-21.168283462524414,10.833999633789062,167.59877014160156
DQN,2992,0.0,-21.41183853149414,10.922683715820312,169.02627563476562
DQN,3006,0.0,-22.226648330688477,10.960539817810059,157.99510192871094
DQN,3021,0.0,-21.030187606811523,10.908653259277344,162.3442840576172
DQN,3035,0.0,-22.734813690185547,10.891072273254395,179.172607421875
DQN,3050,1.0,-20.556642532348633,10.923079490661621,137.11669921875
DQN,3064,1.0,-20.61656951904297,10.836060523986816,152.76730346679688
DQN,3079,1.0,-21.487571716308594,10.920002937316895,148.42799377441406
DQN,3093,1.0,-20.804948806762695,10.930712699890137,155.2398223876953
DQN,3108,0.0,-20.570354461669922,10.908082962036133,145.2855682373047
DQN,3122,0.0,-21.77411651611328,10.866412162780762,179.5653839111328
DQN,3137,0.0,-21.904273986816406,10.909194946289062,162.74978637695312
DQN,3151,2.0,-19.747495651245117,10.866863250732422,135.06631469726562
DQN,3166,1.0,-22.128704071044922,10.874273300170898,166.83546447753906
DQN,3180,1.0,-21.595062255859375,10.927461624145508,163.91404724121094
DQN,3195,0.0,-20.479761123657227,10.9226713180542,155.82371520996094
DQN,3209,0.0,-21.841527938842773,10.854787826538086,176.73751831054688
DQN,3224,0.0,-21.871097564697266,10.896308898925781,165.86068725585938
DQN,3238,2.0,-20.357759475708008,10.900059700012207,141.12799072265625
DQN,3253,1.0,-21.844806671142578,10.850255012512207,161.49327087402344
DQN,3267,1.0,-21.64743995666504,10.9232759475708,165.0101776123047
DQN,3282,1.0,-21.163240432739258,10.919962882995605,152.64028930664062
DQN,3296,1.0,-20.122257232666016,10.898256301879883,145.82705688476562
DQN,3309,1.0,-11.916510581970215,10.861024856567383,175.3413848876953
DQN,3320,2.0,-11.304727554321289,10.826391220092773,147.5327606201172
DQN,3334,1.0,-11.302041053771973,10.819794654846191,167.47438049316406
DQN,3349,1.0,-11.83912181854248,10.879142761230469,157.65367126464844
DQN,3363,1.0,-11.136678695678711,10.935928344726562,167.5555419921875
DQN,3378,0.0,-10.901585578918457,10.89898681640625,150.96934509277344
DQN,3392,0.0,-11.840107917785645,10.834745407104492,177.26954650878906
DQN,3405,0.0,-11.89128589630127,10.943706512451172,170.46141052246094
DQN,3416,2.0,-10.695481300354004,10.916769027709961,156.0282440185547
DQN,3430,1.0,-11.981226921081543,10.84346866607666,181.05902099609375
DQN,3445,1.0,-11.631095886230469,10.910070419311523,172.86376953125
DQN,3459,1.0,-11.141602516174316,10.909599304199219,151.99002075195312
DQN,3474,0.0,-11.255311965942383,10.887447357177734,171.76675415039062
DQN,3488,0.0,-11.565985679626465,10.871846199035645,161.73599243164062
DQN,3499,1.0,-11.694311141967773,10.89489459991455,156.04273986816406
DQN,3513,1.0,-10.184370994567871,10.832487106323242,144.1281280517578
DQN,3528,1.0,-11.656769752502441,10.875720024108887,168.54061889648438
DQN,3542,1.0,-10.962894439697266,10.93288516998291,162.6954803466797
DQN,3557,0.0,-11.400822639465332,10.937384605407715,184.4885711669922
DQN,3571,0.0,-11.697637557983398,10.885141372680664,155.4969482421875
DQN,3584,2.0,-12.443626403808594,10.91030502319336,186.49134826660156
DQN,3589,3.0,-11.931096076965332,10.918484687805176,174.75686645507812
DQN,3594,3.0,-11.749350547790527,10.872014045715332,151.7939910888672
DQN,3599,3.0,-10.777616500854492,10.89116382598877,139.79397583007812
DQN,3604,2.0,-11.169818878173828,10.80555534362793,154.27932739257812
Cyclic,6,0.0,-12.021940231323242,11.180021286010742,45.785614013671875
Cyclic,11,0.0,-14.544239044189453,11.164498329162598,58.181880950927734
Cyclic,23,0.0,-16.446908950805664,11.136274337768555,93.80706024169922
Cyclic,28,0.0,-17.10773277282715,11.125784873962402,80.2906265258789
Cyclic,43,0.0,-8.666181564331055,11.089823722839355,140.25189208984375
Cyclic,48,0.0,-8.285459518432617,11.073744773864746,116.3211441040039
Cyclic,62,1.0,-9.359650611877441,11.037664413452148,121.82733154296875
Cyclic,67,1.0,-9.954952239990234,11.015771865844727,159.70541381835938
Cyclic,79,1.0,-11.169975280761719,10.94417953491211,156.8638458251953
Cyclic,84,2.0,-11.328424453735352,10.93317985534668,154.035400390625
Cyclic,99,0.0,-11.695948600769043,10.852428436279297,163.6322021484375
Cyclic,104,1.0,-11.072699546813965,10.857134819030762,151.45623779296875
Cyclic,118,1.0,-10.818826675415039,10.88195514678955,143.8742218017578
Cyclic,123,1.0,-11.282976150512695,10.915277481079102,157.69287109375
Cyclic,135,1.0,-11.077350616455078,10.882442474365234,159.35723876953125
Cyclic,140,1.0,-10.735608100891113,10.896145820617676,139.45326232910156
Cyclic,155,0.0,-11.383621215820312,10.82791805267334,159.77598571777344
Cyclic,160,2.0,-11.517033576965332,10.875578880310059,159.93734741210938
Cyclic,174,2.0,-10.817136764526367,10.858185768127441,157.47555541992188
Cyclic,179,2.0,-11.128393173217773,10.848095893859863,159.59945678710938
Cyclic,191,1.0,-13.005045890808105,10.84715747833252,191.58641052246094
Cyclic,196,1.0,-11.999324798583984,10.86220645904541,165.04025268554688
Cyclic,211,1.0,-12.14646053314209,10.948545455932617,159.50762939453125
Cyclic,216,1.0,-11.832332611083984,10.935104370117188,158.6680145263672
Cyclic,230,1.0,-10.317037582397461,10.930510520935059,136.77505493164062
Cyclic,235,0.0,-11.41268539428711,10.897560119628906,171.97300720214844
Cyclic,247,0.0,-12.80760383605957,10.90177059173584,182.57994079589844
Cyclic,252,1.0,-12.99362564086914,10.94330883026123,184.6006317138672
Cyclic,267,2.0,-9.66419506072998,10.892014503479004,146.95028686523438
Cyclic,272,2.0,-10.266413688659668,10.847848892211914,153.71475219726562
Cyclic,286,0.0,-11.666035652160645,10.877030372619629,152.163818359375
Cyclic,291,0.0,-11.199108123779297,10.900601387023926,144.22024536132812
Cyclic,303,0.0,-11.223843574523926,10.927546501159668,165.4426727294922
Cyclic,308,0.0,-11.69194507598877,10.91482925415039,156.71974182128906
Cyclic,323,0.0,-10.603266716003418,10.894495010375977,150.345947265625
Cyclic,328,0.0,-12.54848861694336,10.876043319702148,179.4307403564453
Cyclic,342,0.0,-12.799933433532715,10.89059066772461,165.95782470703125
Cyclic,347,1.0,-12.199625968933105,10.937112808227539,150.56207275390625
Cyclic,359,2.0,-9.932416915893555,10.912065505981445,140.6130828857422
Cyclic,364,1.0,-10.12866497039795,10.823868751525879,134.53668212890625
Cyclic,379,1.0,-10.76278018951416,10.910666465759277,151.00619506835938
Cyclic,384,1.0,-10.857690811157227,10.89333724975586,158.7594451904297
Cyclic,398,1.0,-10.918059349060059,10.927949905395508,140.6388702392578
Cyclic,403,1.0,-10.459598541259766,10.912962913513184,143.3411407470703
Cyclic,415,1.0,-10.257170677185059,10.90176010131836,144.81295776367188
Cyclic,420,2.0,-11.129186630249023,10.88253116607666,151.68841552734375
Cyclic,435,2.0,-11.639362335205078,10.83745002746582,173.20274353027344
Cyclic,440,2.0,-11.731237411499023,10.844123840332031,176.18653869628906
Cyclic,454,1.0,-10.686274528503418,10.833980560302734,146.30178833007812
Cyclic,459,1.0,-11.672089576721191,10.852469444274902,162.13792419433594
Cyclic,471,1.0,-11.171270370483398,10.896565437316895,156.71023559570312
Cyclic,476,1.0,-11.54132080078125,10.897445678710938,169.9031524658203
Cyclic,491,1.0,-11.359737396240234,10.923135757446289,159.96380615234375
Cyclic,496,1.0,-11.256312370300293,10.938810348510742,164.82907104492188
Cyclic,510,0.0,-12.7745943069458,10.86465835571289,171.61924743652344
Cyclic,515,1.0,-12.561726570129395,10.876697540283203,174.9832763671875
Cyclic,527,1.0,-11.986032485961914,10.916825294494629,153.74378967285156
Cyclic,532,2.0,-10.739890098571777,10.927160263061523,137.00588989257812
Cyclic,547,1.0,-10.599005699157715,10.827996253967285,163.6862030029297
Cyclic,552,2.0,-11.70269775390625,10.848830223083496,169.4425048828125
Cyclic,566,1.0,-11.657363891601562,10.898175239562988,174.67633056640625
Cyclic,571,1.0,-11.637655258178711,10.922566413879395,166.7271270751953
Cyclic,583,1.0,-10.467344284057617,10.925638198852539,154.2493133544922
Cyclic,588,1.0,-11.12960433959961,10.918020248413086,148.46559143066406
Cyclic,603,0.0,-11.514220237731934,10.850523948669434,171.93228149414062
Cyclic,608,0.0,-12.08399772644043,10.88532829284668,147.4912109375
Cyclic,622,0.0,-11.246295928955078,10.950392723083496,158.44158935546875
Cyclic,627,1.0,-10.899833679199219,10.935803413391113,153.73257446289062
Cyclic,639,0.0,-12.254640579223633,10.873152732849121,168.36074829101562
Cyclic,644,3.0,-13.349047660827637,10.885732650756836,178.40293884277344
Cyclic,659,2.0,-12.11380386352539,10.929391860961914,171.72349548339844
Cyclic,664,2.0,-11.444330215454102,10.930686950683594,158.51571655273438
Cyclic,678,0.0,-10.58444595336914,10.893765449523926,146.86004638671875
Cyclic,683,0.0,-10.166062355041504,10.889503479003906,152.90467834472656
Cyclic,695,0.0,-12.368125915527344,10.86998462677002,158.5841827392578
Cyclic,700,0.0,-13.008503913879395,10.907571792602539,197.98475646972656
Cyclic,715,1.0,-10.399683952331543,10.923225402832031,140.93597412109375
Cyclic,720,1.0,-10.31424331665039,10.915194511413574,135.91403198242188
Cyclic,734,0.0,-12.426969528198242,10.855182647705078,178.617431640625
Cyclic,739,2.0,-12.396100044250488,10.88393497467041,181.5706329345703
Cyclic,751,1.0,-11.912510871887207,10.923054695129395,162.0224151611328
Cyclic,756,2.0,-10.884974479675293,10.925100326538086,129.3168182373047
Cyclic,771,0.0,-10.197220802307129,10.900745391845703,148.03958129882812
Cyclic,776,1.0,-10.757566452026367,10.901998519897461,160.77310180664062
Cyclic,790,1.0,-11.678194999694824,10.863083839416504,160.908447265625
Cyclic,795,2.0,-11.27326488494873,10.862112998962402,166.1018829345703
Cyclic,807,2.0,-10.99393081665039,10.87726879119873,151.47006225585938
Cyclic,812,3.0,-11.613716125488281,10.861077308654785,171.6847686767578
Cyclic,827,0.0,-12.514870643615723,10.917579650878906,156.59640502929688
Cyclic,832,0.0,-11.011056900024414,10.915085792541504,164.3870086669922
Cyclic,846,0.0,-11.239997863769531,10.92842960357666,149.49575805664062
Cyclic,851,0.0,-10.762560844421387,10.910634994506836,153.57501220703125
Cyclic,863,0.0,-9.949535369873047,10.904860496520996,148.17279052734375
Cyclic,868,0.0,-12.21839714050293,10.904044151306152,180.75106811523438
Cyclic,883,0.0,-12.234950065612793,10.894307136535645,149.56536865234375
Cyclic,888,1.0,-11.962625503540039,10.921135902404785,174.6287384033203
Cyclic,902,1.0,-9.774327278137207,10.85859489440918,138.571044921875
Cyclic,907,0.0,-10.602374076843262,10.86329174041748,161.1707000732422
Cyclic,919,0.0,-11.992524147033691,10.916598320007324,146.71270751953125
Cyclic,924,0.0,-12.155563354492188,10.917539596557617,167.9427032470703
Cyclic,939,0.0,-10.894692420959473,10.940163612365723,155.10409545898438
Cyclic,944,2.0,-10.716083526611328,10.939167022705078,145.38853454589844
Cyclic,958,0.0,-11.923613548278809,10.875722885131836,178.2977752685547
Cyclic,963,1.0,-13.072688102722168,10.891983032226562,183.0147247314453
Cyclic,975,1.0,-12.375910758972168,10.913092613220215,173.2638397216797
Cyclic,980,2.0,-11.607068061828613,10.919034004211426,160.4728546142578
Cyclic,995,1.0,-10.88897705078125,10.812135696411133,154.15121459960938
Cyclic,1000,0.0,-11.979528427124023,10.847217559814453,163.72962951660156
Cyclic,1014,0.0,-11.07864761352539,10.916997909545898,157.61517333984375
Cyclic,1019,0.0,-11.415584564208984,10.931154251098633,160.52493286132812
Cyclic,1031,0.0,-10.735430717468262,10.920953750610352,138.38050842285156
Cyclic,1036,1.0,-10.899832725524902,10.92774486541748,153.43869018554688
Cyclic,1051,0.0,-12.497859954833984,10.873416900634766,157.69825744628906
Cyclic,1056,0.0,-11.972676277160645,10.900520324707031,159.08013916015625
Cyclic,1070,0.0,-12.150968551635742,10.929919242858887,155.04226684570312
Cyclic,1075,1.0,-11.725285530090332,10.916260719299316,160.06109619140625
Cyclic,1087,0.0,-11.03522777557373,10.852408409118652,168.66476440429688
Cyclic,1092,0.0,-11.832648277282715,10.864165306091309,160.0818634033203
Cyclic,1107,0.0,-12.002129554748535,10.929044723510742,151.55999755859375
Cyclic,1112,2.0,-11.413199424743652,10.932289123535156,159.0618133544922
Cyclic,1126,0.0,-11.430547714233398,10.904256820678711,172.68441772460938
Cyclic,1131,1.0,-11.189010620117188,10.90366268157959,138.3647918701172
Cyclic,1143,2.0,-10.442947387695312,10.858785629272461,143.64151000976562
Cyclic,1148,2.0,-10.904525756835938,10.84578800201416,152.41775512695312
Cyclic,1163,2.0,-10.940519332885742,10.85264778137207,148.2748260498047
Cyclic,1168,2.0,-11.476592063903809,10.865087509155273,136.35888671875
Cyclic,1182,0.0,-12.755085945129395,10.874133110046387,169.419189453125
Cyclic,1187,0.0,-12.107902526855469,10.90388298034668,166.04454040527344
Cyclic,1199,0.0,-11.921286582946777,10.9427490234375,165.9110107421875
Cyclic,1204,0.0,-10.827320098876953,10.935808181762695,142.12841796875
Cyclic,1219,0.0,-10.723626136779785,10.923566818237305,152.80116271972656
Cyclic,1224,0.0,-10.835896492004395,10.89510440826416,152.16641235351562
Cyclic,1238,0.0,-12.539058685302734,10.883544921875,178.43673706054688
Cyclic,1243,2.0,-11.986804962158203,10.891839027404785,161.07565307617188
Cyclic,1255,2.0,-10.779810905456543,10.926105499267578,142.71946716308594
Cyclic,1260,2.0,-10.104180335998535,10.886756896972656,128.7301483154297
Cyclic,1275,1.0,-12.56654167175293,10.863322257995605,178.72462463378906
Cyclic,1280,2.0,-11.955148696899414,10.888653755187988,172.08218383789062
Cyclic,1294,1.0,-11.55295181274414,10.934295654296875,152.06741333007812
Cyclic,1299,1.0,-10.716578483581543,10.923250198364258,156.22019958496094
Cyclic,1311,1.0,-10.292208671569824,10.900309562683105,150.2113800048828
Cyclic,1316,0.0,-11.450228691101074,10.905951499938965,165.74197387695312
Cyclic,1331,0.0,-11.8445405960083,10.930618286132812,152.43736267089844
Cyclic,1336,1.0,-10.843587875366211,10.920924186706543,139.06640625
Cyclic,1350,2.0,-10.511796951293945,10.89765739440918,158.86776733398438
Cyclic,1355,1.0,-10.441874504089355,10.817886352539062,153.12991333007812
Cyclic,1367,1.0,-11.23983383178711,10.848893165588379,151.34469604492188
Cyclic,1372,1.0,-11.545302391052246,10.875004768371582,180.02896118164062
Cyclic,1387,1.0,-11.54499626159668,10.933120727539062,157.9002685546875
Cyclic,1392,1.0,-10.406834602355957,10.914446830749512,146.70286560058594
Cyclic,1406,0.0,-10.799814224243164,10.914705276489258,156.43466186523438
Cyclic,1411,0.0,-12.714818000793457,10.87285327911377,164.11196899414062
Cyclic,1423,0.0,-13.046119689941406,10.929891586303711,171.19879150390625
Cyclic,1428,1.0,-11.647265434265137,10.910544395446777,136.9899139404297
Cyclic,1443,0.0,-11.048900604248047,10.849996566772461,145.28497314453125
Cyclic,1448,1.0,-12.518086433410645,10.837739944458008,191.14927673339844
Cyclic,1462,0.0,-12.346826553344727,10.940447807312012,170.5075225830078
Cyclic,1467,0.0,-12.625005722045898,10.935293197631836,161.02137756347656
Cyclic,1479,0.0,-10.884671211242676,10.967141151428223,139.0072784423828
Cyclic,1484,1.0,-9.713737487792969,10.940746307373047,143.18154907226562
Cyclic,1499,1.0,-10.705918312072754,10.885517120361328,160.63356018066406
Cyclic,1504,2.0,-10.968465805053711,10.852263450622559,150.56309509277344
Cyclic,1518,1.0,-10.959207534790039,10.845463752746582,148.096435546875
Cyclic,1523,2.0,-11.389691352844238,10.832449913024902,153.14137268066406
Cyclic,1535,0.0,-11.243086814880371,10.83376693725586,151.86045837402344
Cyclic,1540,0.0,-12.061365127563477,10.849488258361816,165.49200439453125
Cyclic,1555,0.0,-12.32412338256836,10.907872200012207,163.0271759033203
Cyclic,1560,0.0,-11.325233459472656,10.904218673706055,162.54278564453125
Cyclic,1574,0.0,-11.039971351623535,10.938567161560059,137.45455932617188
Cyclic,1579,1.0,-10.511968612670898,10.918956756591797,140.475341796875
Cyclic,1591,0.0,-11.874011039733887,10.867087364196777,169.73255920410156
Cyclic,1596,1.0,-12.412614822387695,10.868278503417969,177.4390411376953
Cyclic,1611,1.0,-12.062889099121094,10.938241004943848,168.84532165527344
Cyclic,1616,2.0,-11.180963516235352,10.912053108215332,145.7483673095703
Cyclic,1630,1.0,-11.70390510559082,10.858325004577637,177.0816650390625
Cyclic,1635,2.0,-11.948564529418945,10.8740816116333,163.99391174316406
Cyclic,1647,2.0,-11.082771301269531,10.909473419189453,156.8786163330078
Cyclic,1652,2.0,-11.600630760192871,10.933417320251465,159.16000366210938
Cyclic,1667,1.0,-10.953722953796387,10.911126136779785,159.673095703125
Cyclic,1672,2.0,-10.266905784606934,10.901984214782715,143.48150634765625
Cyclic,1686,0.0,-12.10129451751709,10.87405014038086,176.2346954345703
Cyclic,1691,1.0,-12.230470657348633,10.899523735046387,160.93145751953125
Cyclic,1703,2.0,-10.831361770629883,10.932195663452148,137.47608947753906
Cyclic,1708,2.0,-10.774693489074707,10.89267349243164,142.07037353515625
Cyclic,1723,0.0,-13.156085014343262,10.856212615966797,181.82708740234375
Cyclic,1728,1.0,-11.97150993347168,10.893824577331543,168.71014404296875
Cyclic,1742,0.0,-11.342467308044434,10.928396224975586,167.69508361816406
Cyclic,1747,1.0,-11.84423542022705,10.938676834106445,154.34979248046875
Cyclic,1759,0.0,-11.13582706451416,10.931112289428711,161.18899536132812
Cyclic,1764,0.0,-11.183258056640625,10.916983604431152,162.63011169433594
Cyclic,1779,0.0,-12.810212135314941,10.916834831237793,186.33441162109375
Cyclic,1784,1.0,-12.695698738098145,10.930413246154785,153.54042053222656
Cyclic,1798,2.0,-10.150964736938477,10.879556655883789,151.49928283691406
Cyclic,1803,1.0,-9.203154563903809,10.833761215209961,130.37306213378906
Cyclic,1815,1.0,-12.46957778930664,10.864659309387207,165.82102966308594
Cyclic,1820,2.0,-11.33950138092041,10.877113342285156,162.2659454345703
Cyclic,1835,1.0,-11.940837860107422,10.92509937286377,169.97927856445312
Cyclic,1840,1.0,-10.631348609924316,10.923049926757812,154.24142456054688
Cyclic,1854,1.0,-10.534841537475586,10.897184371948242,145.5703887939453
Cyclic,1859,1.0,-11.10312557220459,10.8698148727417,150.39683532714844
Cyclic,1871,1.0,-11.209867477416992,10.844433784484863,173.0438690185547
Cyclic,1876,1.0,-11.3714017868042,10.855595588684082,164.6292266845703
Cyclic,1891,1.0,-10.557527542114258,10.802984237670898,142.06521606445312
Cyclic,1896,0.0,-10.87952709197998,10.826114654541016,156.88404846191406
Cyclic,1910,1.0,-11.82665729522705,10.8659029006958,156.62681579589844
Cyclic,1915,1.0,-12.1178560256958,10.900408744812012,187.06655883789062
Cyclic,1927,1.0,-11.910982131958008,10.91962718963623,169.9220733642578
Cyclic,1932,1.0,-10.695502281188965,10.904273986816406,141.20343017578125
Cyclic,1947,1.0,-11.7155179977417,10.897221565246582,181.4485626220703
Cyclic,1952,1.0,-12.57575798034668,10.860013008117676,193.56459045410156
Cyclic,1966,1.0,-12.000080108642578,10.965004920959473,155.1726837158203
Cyclic,1971,2.0,-11.463083267211914,10.952971458435059,150.25730895996094
Cyclic,1983,1.0,-11.00488567352295,10.843911170959473,148.3784637451172
Cyclic,1988,1.0,-11.67136001586914,10.844161987304688,156.7738800048828
Cyclic,2003,0.0,-11.225499153137207,10.915345191955566,157.18460083007812
Cyclic,2008,1.0,-11.521321296691895,10.921201705932617,171.30984497070312
Cyclic,2022,1.0,-10.183324813842773,10.911219596862793,145.73097229003906
Cyclic,2027,1.0,-10.31396484375,10.903290748596191,134.30421447753906
